symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
DBP	HGNC:2697	1628	ENSG00000105516	D-box binding PAR bZIP transcription factor	Q10586		DABP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MROH5	HGNC:42976	389690	ENSG00000226807	maestro heat like repeat family member 5 (gene/pseudogene)	Q6ZUA9		FLJ43860	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TMEM248	HGNC:25476	55069	ENSG00000106609	transmembrane protein 248	Q9NWD8		FLJ10099|FLJ13090|C7orf42	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF493	HGNC:23708	284443	ENSG00000196268	zinc finger protein 493	Q6ZR52		FLJ36504	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RGL2	HGNC:9769	5863	ENSG00000237441	ral guanine nucleotide dissociation stimulator like 2	O15211		KE1.5|HKE1.5|RAB2L	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LAMTOR4	HGNC:33772	389541	ENSG00000188186	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	Q0VGL1		C7orf59	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TUB	HGNC:12406	7275	ENSG00000166402	TUB bipartite transcription factor	P50607		rd5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TBC1D3F	HGNC:18257	84218	ENSG00000275954	TBC1 domain family member 3F	A6NER0			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SRY	HGNC:11311	6736	ENSG00000184895	sex determining region Y	Q05066		TDF	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BCL2L11	HGNC:994	10018	ENSG00000153094	BCL2 like 11	O43521		BOD|BimL|BimEL|BimS|BIM	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SMIM15	HGNC:33861	643155	ENSG00000188725	small integral membrane protein 15	Q7Z3B0		DKFZP686E2158|C5orf43	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RBMXL1	HGNC:25073	494115	ENSG00000213516	RBMX like 1	Q96E39		KAT3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SLC35E2B	HGNC:33941	728661	ENSG00000189339	solute carrier family 35 member E2B	P0CK96			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NBPF9	HGNC:31991	400818	ENSG00000269713	NBPF member 9	P0DPF3		AE01	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NME7	HGNC:20461	29922	ENSG00000143156	NME/NM23 family member 7	Q9Y5B8		FLJ37194|NM23-H7|CFAP67	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MYO16	HGNC:29822	23026	ENSG00000041515	myosin XVI	Q9Y6X6		MYR8|KIAA0865|Myo16b|NYAP3|PPP1R107	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DLK1	HGNC:2907	8788	ENSG00000185559	delta like non-canonical Notch ligand 1	P80370		FA1|pG2|Pref-1|ZOG|Delta1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CTXN1	HGNC:31108	404217	ENSG00000178531	cortexin 1	P60606		FLJ25968	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SUV39H1	HGNC:11479	6839	ENSG00000101945	SUV39H1 histone lysine methyltransferase	O43463		KMT1A|SUV39H	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CCDC136	HGNC:22225	64753	ENSG00000128596	coiled-coil domain containing 136	Q96JN2		KIAA1793|NAG6|DKFZP434G156	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RAET1G	HGNC:16795	353091	ENSG00000203722	retinoic acid early transcript 1G	Q6H3X3		ULBP5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RANBP17	HGNC:14428	64901	ENSG00000204764	RAN binding protein 17	Q9H2T7			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MRPL22	HGNC:14480	29093	ENSG00000082515	mitochondrial ribosomal protein L22	Q9NWU5		MRP-L25|RPML25|HSPC158|uL22m	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PPY	HGNC:9327	5539	ENSG00000108849	pancreatic polypeptide	P01298		PNP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MOAP1	HGNC:16658	64112	ENSG00000165943	modulator of apoptosis 1	Q96BY2		MAP-1|PNMA4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ITGAE	HGNC:6147	3682	ENSG00000083457	integrin subunit alpha E	P38570		CD103|HUMINAE	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
AURKAIP1	HGNC:24114	54998	ENSG00000175756	aurora kinase A interacting protein 1	Q9NWT8		Cox24|AKIP|AIP|FLJ20608|mS38	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CILP2	HGNC:24213	148113	ENSG00000160161	cartilage intermediate layer protein 2	Q8IUL8		MGC45771	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DZIP1L	HGNC:26551	199221	ENSG00000158163	DAZ interacting zinc finger protein 1 like	Q8IYY4		FLJ32844|DZIP2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SYT11	HGNC:19239	23208	ENSG00000132718	synaptotagmin 11	Q9BT88		KIAA0080|MGC10881|MGC17226|DKFZp781D015	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
INPP5A	HGNC:6076	3632	ENSG00000068383	inositol polyphosphate-5-phosphatase A	Q14642		5PTASE	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
H1-0	HGNC:4714	3005	ENSG00000189060	H1.0 linker histone	P07305		H1.0|H1FV|H1F0	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
AMBN	HGNC:452	258	ENSG00000178522	ameloblastin	Q9NP70			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NCOR2	HGNC:7673	9612	ENSG00000196498	nuclear receptor corepressor 2	Q9Y618		SMRT|SMRTE|TRAC-1|CTG26|TNRC14	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SSX4B	HGNC:16880	548313	ENSG00000269791	SSX family member 4B	O60224		OTTHUMT00000056510	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DDX56	HGNC:18193	54606	ENSG00000136271	DEAD-box helicase 56	Q9NY93		NOH61	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HSPD1	HGNC:5261	3329	ENSG00000144381	heat shock protein family D (Hsp60) member 1	P10809		GroEL|HSP60|SPG13	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CDCP1	HGNC:24357	64866	ENSG00000163814	CUB domain containing protein 1	Q9H5V8		CD318|SIMA135	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ASIC1	HGNC:100	41	ENSG00000110881	acid sensing ion channel subunit 1	P78348		BNaC2|hBNaC2|ACCN2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
WASL	HGNC:12735	8976	ENSG00000106299	WASP like actin nucleation promoting factor	O00401		N-WASP|NWASP|WASPB	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ADCY9	HGNC:240	115	ENSG00000162104	adenylate cyclase 9	O60503		AC9	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LAMB1	HGNC:6486	3912	ENSG00000091136	laminin subunit beta 1	P07942		CLM	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NUSAP1	HGNC:18538	51203	ENSG00000137804	nucleolar and spindle associated protein 1	Q9BXS6		FLJ13421|LNP|ANKT|SAPL|BM037|PRO0310p1|Q0310	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF397	HGNC:18818	84307	ENSG00000186812	zinc finger protein 397	Q8NF99		ZSCAN15|MGC13250|ZNF47	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NRGN	HGNC:8000	4900	ENSG00000154146	neurogranin	Q92686		RC3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NBPF8	HGNC:31990	728841	ENSG00000270231	NBPF member 8	Q3BBV2		NBPF8P	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PIK3C3	HGNC:8974	5289	ENSG00000078142	phosphatidylinositol 3-kinase catalytic subunit type 3	Q8NEB9		Vps34|hVps34	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EIF1AX	HGNC:3250	1964	ENSG00000173674	eukaryotic translation initiation factor 1A X-linked	P47813		eIF-1A|eIF-4C|EIF4C|EIF1A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CBR4	HGNC:25891	84869	ENSG00000145439	carbonyl reductase 4	Q8N4T8		FLJ14431|SDR45C1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
VAMP4	HGNC:12645	8674	ENSG00000117533	vesicle associated membrane protein 4	O75379			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LIPJ	HGNC:21773	142910	ENSG00000204022	lipase family member J	Q5W064		bA425M17.2|LIPL1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ATP1A1	HGNC:799	476	ENSG00000163399	ATPase Na+/K+ transporting subunit alpha 1	P05023			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF695	HGNC:30954	57116	ENSG00000197472	zinc finger protein 695	Q8IW36		SBZF3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NAPEPLD	HGNC:21683	222236	ENSG00000161048	N-acyl phosphatidylethanolamine phospholipase D	Q6IQ20		FMP30|C7orf18|NAPE-PLD	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GDF5	HGNC:4220	8200	ENSG00000125965	growth differentiation factor 5	P43026		CDMP1|BMP14	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PSORS1C1	HGNC:17202	170679	ENSG00000204540	psoriasis susceptibility 1 candidate 1	Q9UIG5		SEEK1|C6orf16	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CHST3	HGNC:1971	9469	ENSG00000122863	carbohydrate sulfotransferase 3	Q7LGC8		C6ST|C6ST1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
USP17L18	HGNC:44446	100287364	ENSG00000250844	ubiquitin specific peptidase 17 like family member 18	D6R9N7			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TJP3	HGNC:11829	27134	ENSG00000105289	tight junction protein 3	O95049		ZO-3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SELP	HGNC:10721	6403	ENSG00000174175	selectin P	P16109		CD62|PSEL|PADGEM|GMP140|CD62P|GMP-140|GRMP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TNNT3	HGNC:11950	7140	ENSG00000130595	troponin T3, fast skeletal type	P45378		AMCD2B|DA2B|FSSV|DKFZp779M2348	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CALB1	HGNC:1434	793	ENSG00000104327	calbindin 1	P05937		CALB	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF654	HGNC:25612	55279	ENSG00000175105	zinc finger protein 654	Q8IZM8		FLJ10997|FLJ21142	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ACACA	HGNC:84	31	ENSG00000278540	acetyl-CoA carboxylase alpha	Q13085		ACC1|ACC-alpha|ACCA|ACCalpha|ACACalpha|Acac1|hACC1|ACAC|ACC	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FAM181B	HGNC:28512	220382	ENSG00000182103	family with sequence similarity 181 member B	A6NEQ2		LOC220382|MGC33846	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
REG1B	HGNC:9952	5968	ENSG00000172023	regenerating family member 1 beta	P48304		REGL|PSPS2|REGH|REGI-BETA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRH	HGNC:12298	7200	ENSG00000170893	thyrotropin releasing hormone	P20396			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
B4GALT4	HGNC:927	8702	ENSG00000121578	beta-1,4-galactosyltransferase 4	O60513		beta4Gal-T4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PPP1R15A	HGNC:14375	23645	ENSG00000087074	protein phosphatase 1 regulatory subunit 15A	O75807		GADD34	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ANKRD18B	HGNC:23644	441459	ENSG00000230453	ankyrin repeat domain 18B	A2A2Z9		bA255A11.3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LYG1	HGNC:27014	129530	ENSG00000144214	lysozyme g1	Q8N1E2		SALW1939|LYGA1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PCYOX1L	HGNC:28477	78991	ENSG00000145882	prenylcysteine oxidase 1 like	Q8NBM8		MGC3265	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GRAMD1C	HGNC:25252	54762	ENSG00000178075	GRAM domain containing 1C	Q8IYS0		LAMc|DKFZp434C0328	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RBBP4	HGNC:9887	5928	ENSG00000162521	RB binding protein 4, chromatin remodeling factor	Q09028		RbAp48|NURF55|lin-53	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
WNT8B	HGNC:12789	7479	ENSG00000075290	Wnt family member 8B	Q93098			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RIPOR1	HGNC:25836	79567	ENSG00000039523	RHO family interacting cell polarization regulator 1	Q6ZS17		FLJ13725|FAM65A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HIGD2B	HGNC:26984	123346	ENSG00000175202	HIG1 hypoxia inducible domain family member 2B	Q4VC39		HIGD2BP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SPINT1	HGNC:11246	6692	ENSG00000166145	serine peptidase inhibitor, Kunitz type 1	O43278		HAI|HAI-1|MANSC2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TM4SF20	HGNC:26230	79853	ENSG00000168955	transmembrane 4 L six family member 20	Q53R12		FLJ22800|TCCE518	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
STX4	HGNC:11439	6810	ENSG00000103496	syntaxin 4	Q12846		p35-2|STX4A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DNAH10	HGNC:2941	196385	ENSG00000197653	dynein axonemal heavy chain 10	Q8IVF4		FLJ43808	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ADARB2	HGNC:227	105	ENSG00000185736	adenosine deaminase RNA specific B2 (inactive)	Q9NS39		RED2|hRED2|ADAR3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZFTRAF1	HGNC:17806	50626	ENSG00000187954	zinc finger TRAF-type and ring finger containing 1	P0DTL6		CHRP|KIAA0496|MGC13010|CYHR1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ESRRB	HGNC:3473	2103	ENSG00000119715	estrogen related receptor beta	O95718		ERR2|ERRbeta|NR3B2|ERRb|ESRL2|DFNB35	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SEPTIN10	HGNC:14349	151011	ENSG00000186522	septin 10	Q9P0V9		FLJ11619|Septin-10|SEPT10	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
POLR2H	HGNC:9195	5437	ENSG00000163882	RNA polymerase II, I and III subunit H	P52434		RPB8	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SURF4	HGNC:11476	6836	ENSG00000148248	surfeit 4	O15260		ERV29|FLJ22993|MGC102753	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
AMPH	HGNC:471	273	ENSG00000078053	amphiphysin	P49418			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CCT3	HGNC:1616	7203	ENSG00000163468	chaperonin containing TCP1 subunit 3	P49368		Cctg|TRIC5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
INPP5F	HGNC:17054	22876	ENSG00000198825	inositol polyphosphate-5-phosphatase F	Q9Y2H2		SAC2|KIAA0966|hSac2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CRYBG3	HGNC:34427	131544	ENSG00000080200	crystallin beta-gamma domain containing 3	Q68DQ2		DKFZp667G2110	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GSTT1	HGNC:4641	2952	ENSG00000277656	glutathione S-transferase theta 1	P30711			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RNF103	HGNC:12859	7844	ENSG00000239305	ring finger protein 103	O00237		hkf-1|KF1|ZFP103	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RSPH4A	HGNC:21558	345895	ENSG00000111834	radial spoke head component 4A	Q5TD94		dJ412I7.1|FLJ37974|RSPH6B|CILD11|RSHL3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LGI1	HGNC:6572	9211	ENSG00000108231	leucine rich glioma inactivated 1	O95970		IB1099|ETL1|EPITEMPIN|EPT	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
C20orf96	HGNC:16227	140680	ENSG00000196476	chromosome 20 open reading frame 96	Q9NUD7		dJ1103G7.2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KIR2DL3	HGNC:6331	3804	ENSG00000243772	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3	P43628		cl-6|nkat2|nkat2a|nkat2b|p58|CD158B2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
COPA	HGNC:2230	1314	ENSG00000122218	coat protein complex I subunit alpha	P53621		HEP-COP|alpha-COP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SWI5	HGNC:31412	375757	ENSG00000175854	SWI5 homologous recombination repair protein	Q1ZZU3		bA395P17.9|SAE3|C9orf119	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
C1QTNF3	HGNC:14326	114899	ENSG00000082196	C1q and TNF related 3	Q9BXJ4		CTRP3|Cors|Corcs|2310005P21Rik|Cors-26	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EHMT2	HGNC:14129	10919	ENSG00000204371	euchromatic histone lysine methyltransferase 2	Q96KQ7		G9A|Em:AF134726.3|NG36/G9a|KMT1C|C6orf30|BAT8	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LEPR	HGNC:6554	3953	ENSG00000116678	leptin receptor	P48357		OBR|CD295|LEP-R|OB-R	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TMED1	HGNC:17291	11018	ENSG00000099203	transmembrane p24 trafficking protein 1	Q13445		ST2L|MGC1270|IL1RL1LG|Il1rl1l|p24gamma1|p24g1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TEDC1	HGNC:20127	283643	ENSG00000185347	tubulin epsilon and delta complex 1	Q86SX3		C14orf80	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RUBCN	HGNC:28991	9711	ENSG00000145016	rubicon autophagy regulator	Q92622		rubicon|rundataxin|KIAA0226	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MAN1A1	HGNC:6821	4121	ENSG00000111885	mannosidase alpha class 1A member 1	P33908			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HIP1	HGNC:4913	3092	ENSG00000127946	huntingtin interacting protein 1	O00291		ILWEQ	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
AKAP12	HGNC:370	9590	ENSG00000131016	A-kinase anchoring protein 12	Q02952		AKAP250|SSeCKS	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LSM14B	HGNC:15887	149986	ENSG00000149657	LSM family member 14B	Q9BX40		FT005|bA11M20.3|FLJ25473|LSM13|RAP55B|C20orf40|FAM61B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ATG2A	HGNC:29028	23130	ENSG00000110046	autophagy related 2A	Q2TAZ0		KIAA0404|BLTP4A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PRM1	HGNC:9447	5619	ENSG00000175646	protamine 1	P04553		CT94.1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NDRG4	HGNC:14466	65009	ENSG00000103034	NDRG family member 4	Q9ULP0		KIAA1180|SMAP-8	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SPACA1	HGNC:14967	81833	ENSG00000118434	sperm acrosome associated 1	Q9HBV2		SAMP32	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
REEP4	HGNC:26176	80346	ENSG00000168476	receptor accessory protein 4	Q9H6H4		FLJ22246|FLJ22277|PP432|Yip2c|C8orf20	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SGPP2	HGNC:19953	130367	ENSG00000163082	sphingosine-1-phosphate phosphatase 2	Q8IWX5		SPP2|FLJ39004	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OR11A1	HGNC:8176	26531	ENSG00000204694	olfactory receptor family 11 subfamily A member 1	Q9GZK7		hs6M1-18|OR11A2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DEFB109C	HGNC:43844	100286963	ENSG00000205989	defensin beta 109C (gene/pseudogene)	P0DY27			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
COL11A1	HGNC:2186	1301	ENSG00000060718	collagen type XI alpha 1 chain	P12107		STL2|CO11A1|COLL6|DFNA37	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ACTR1B	HGNC:168	10120	ENSG00000115073	actin related protein 1B	P42025		Arp1B|CTRN2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TTC24	HGNC:32348	164118	ENSG00000187862	tetratricopeptide repeat domain 24	A2A3L6			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NFIL3	HGNC:7787	4783	ENSG00000165030	nuclear factor, interleukin 3 regulated	Q16649		E4BP4|NFIL3A|NF-IL3A|IL3BP1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DHX38	HGNC:17211	9785	ENSG00000140829	DEAH-box helicase 38	Q92620		Prp16|KIAA0224|hPrp16|PRPF16|DDX38	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
VCAM1	HGNC:12663	7412	ENSG00000162692	vascular cell adhesion molecule 1	P19320		CD106	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PLXNB1	HGNC:9103	5364	ENSG00000164050	plexin B1	O43157		SEP|KIAA0407|PLXN5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FAM171B	HGNC:29412	165215	ENSG00000144369	family with sequence similarity 171 member B	Q6P995		FLJ34104|KIAA1946	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF2	HGNC:12991	7549	ENSG00000275111	zinc finger protein 2	Q9BSG1		A1-5|ZNF661|Zfp661	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SPEF1	HGNC:15874	25876	ENSG00000101222	sperm flagellar and cilia associated 1	Q9Y4P9		DKFZP434I114|SPEF1A|CLAMP|C20orf28	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HSPA6	HGNC:5239	3310	ENSG00000173110	heat shock protein family A (Hsp70) member 6	P17066		HSP70B'	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FOXL2NB	HGNC:34428	401089	ENSG00000206262	FOXL2 neighbor	Q6ZUU3		FLJ43329|C3orf72	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NSMCE2	HGNC:26513	286053	ENSG00000156831	NSE2 SUMO ligase component of SMC5/6 complex	Q96MF7		FLJ32440|MMS21|NSE2|ZMIZ7|C8orf36	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RPN1	HGNC:10381	6184	ENSG00000163902	ribophorin I	P04843		OST1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FTHL17	HGNC:3987	53940	ENSG00000132446	ferritin heavy chain like 17	Q9BXU8		CT38	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TMEM176A	HGNC:24930	55365	ENSG00000002933	transmembrane protein 176A	Q96HP8		HCA112|MS4B1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MYOC	HGNC:7610	4653	ENSG00000034971	myocilin	Q99972		TIGR|JOAG1|GLC1A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
AXL	HGNC:905	558	ENSG00000167601	AXL receptor tyrosine kinase	P30530		UFO|JTK11|Tyro7|ARK	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TACC1	HGNC:11522	6867	ENSG00000147526	transforming acidic coiled-coil containing protein 1	O75410			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF114	HGNC:12894	163071	ENSG00000178150	zinc finger protein 114	Q8NC26		MGC17986	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DYDC2	HGNC:23468	84332	ENSG00000133665	DPY30 domain containing 2	Q96IM9		bA36D19.6|MGC16186	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
UBXN2A	HGNC:27265	165324	ENSG00000173960	UBX domain protein 2A	P68543		UBXD4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RGPD2	HGNC:32415	729857	ENSG00000185304	RANBP2 like and GRIP domain containing 2	P0DJD1		RGP2|RANBP2L2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PPIAL4A	HGNC:24369	653505	ENSG00000263353	peptidylprolyl isomerase A like 4A	Q9Y536		COAS2|PPIAL4|PPIAL4B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ATXN10	HGNC:10549	25814	ENSG00000130638	ataxin 10	Q9UBB4		E46L|FLJ37990|ATX10|SCA10	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FPGS	HGNC:3824	2356	ENSG00000136877	folylpolyglutamate synthase	Q05932			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MBNL3	HGNC:20564	55796	ENSG00000076770	muscleblind like splicing regulator 3	Q9NUK0		CHCR|FLJ11316|MBLX39|MBXL	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CHPT1	HGNC:17852	56994	ENSG00000111666	choline phosphotransferase 1	Q8WUD6		CPT1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BUB1	HGNC:1148	699	ENSG00000169679	BUB1 mitotic checkpoint serine/threonine kinase	O43683		hBUB1|BUB1A|BUB1L	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TNFSF15	HGNC:11931	9966	ENSG00000181634	TNF superfamily member 15	O95150		TL1|VEGI|TL1A|VEGI192A|MGC129934|MGC129935	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RMND5B	HGNC:26181	64777	ENSG00000145916	required for meiotic nuclear division 5 homolog B	Q96G75		FLJ22318|GID2|GID2B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KRT9	HGNC:6447	3857	ENSG00000171403	keratin 9	P35527		EPPK|K9|CK-9	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SSBP2	HGNC:15831	23635	ENSG00000145687	single stranded DNA binding protein 2	P81877		HSPC116	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
