symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
DYNLL2	HGNC:24596	140735	ENSG00000264364	dynein light chain LC8-type 2	Q96FJ2		MGC17810|Dlc2|DNCL1B|RSPH22						
DYNLRB1	HGNC:15468	83658	ENSG00000125971	dynein light chain roadblock-type 1	Q9NP97		DNLC2A|ROBLD1|DNCL2A						
DYNLRB2	HGNC:15467	83657	ENSG00000168589	dynein light chain roadblock-type 2	Q8TF09		DNLC2B|ROBLD2|DNCL2B						
DYNLT1	HGNC:11697	6993	ENSG00000146425	dynein light chain Tctex-type 1	P63172		Tctex-1|TCTEX1|TCTEL1						
DYNLT2	HGNC:11695	6991	ENSG00000184786	dynein light chain Tctex-type 2	Q8IZS6		TCTEX1D3|TCTEX2|Tctex4|oda12|TCTE3						
DYNLT2B	HGNC:28482	255758	ENSG00000213123	dynein light chain Tctex-type 2B	Q8WW35		MGC33212|TCTEX1D2						
DYNLT3	HGNC:11694	6990	ENSG00000165169	dynein light chain Tctex-type 3	P51808		TCTEX1L|TCTE1L						
DYNLT4	HGNC:32315	343521	ENSG00000188396	dynein light chain Tctex-type 4	Q5JR98		TCTEX1D4						
DYNLT5	HGNC:26882	200132	ENSG00000152760	dynein light chain Tctex-type family member 5	Q8N7M0		FLJ40873|TCTEX1D1						
DYRK1A	HGNC:3091	1859	ENSG00000157540	dual specificity tyrosine phosphorylation regulated kinase 1A	Q13627		DYRK1|DYRK|MNBH						
DYRK1B	HGNC:3092	9149	ENSG00000105204	dual specificity tyrosine phosphorylation regulated kinase 1B	Q9Y463		MIRK						
DYRK2	HGNC:3093	8445	ENSG00000127334	dual specificity tyrosine phosphorylation regulated kinase 2	Q92630								
DYRK3	HGNC:3094	8444	ENSG00000143479	dual specificity tyrosine phosphorylation regulated kinase 3	O43781		RED|REDK|hYAK3-2						
DYRK4	HGNC:3095	8798	ENSG00000010219	dual specificity tyrosine phosphorylation regulated kinase 4	Q9NR20								
DYSF	HGNC:3097	8291	ENSG00000135636	dysferlin	O75923		FER1L1|LGMD2B						
DYTN	HGNC:23279	391475	ENSG00000232125	dystrotelin	A2CJ06								
DZANK1	HGNC:15858	55184	ENSG00000089091	double zinc ribbon and ankyrin repeat domains 1	Q9NVP4		FLJ10600|dJ568F9.2|FLJ30892|bA189K21.8|ANKRD64|C20orf84|C20orf12						
DZIP1	HGNC:20908	22873	ENSG00000134874	DAZ interacting zinc finger protein 1	Q86YF9		KIAA0996|DZIP						
DZIP1L	HGNC:26551	199221	ENSG00000158163	DAZ interacting zinc finger protein 1 like	Q8IYY4		FLJ32844|DZIP2						
DZIP3	HGNC:30938	9666	ENSG00000198919	DAZ interacting zinc finger protein 3	Q86Y13		hRUL138|PPP1R66						
E2F1	HGNC:3113	1869	ENSG00000101412	E2F transcription factor 1	Q01094		RBP3|RBBP3						
E2F2	HGNC:3114	1870	ENSG00000007968	E2F transcription factor 2	Q14209		E2F-2						
E2F3	HGNC:3115	1871	ENSG00000112242	E2F transcription factor 3	O00716								
E2F4	HGNC:3118	1874	ENSG00000205250	E2F transcription factor 4	Q16254		E2F-4						
E2F5	HGNC:3119	1875	ENSG00000133740	E2F transcription factor 5	Q15329								
E2F6	HGNC:3120	1876	ENSG00000169016	E2F transcription factor 6	O75461		E2F-6						
E2F7	HGNC:23820	144455	ENSG00000165891	E2F transcription factor 7	Q96AV8								
E2F8	HGNC:24727	79733	ENSG00000129173	E2F transcription factor 8	A0AVK6		FLJ23311						
E4F1	HGNC:3121	1877	ENSG00000167967	E4F transcription factor 1	Q66K89		E4F						
EAF1	HGNC:20907	85403	ENSG00000144597	ELL associated factor 1	Q96JC9								
EAF2	HGNC:23115	55840	ENSG00000145088	ELL associated factor 2	Q96CJ1		BM040|TRAITS|U19						
EAPP	HGNC:19312	55837	ENSG00000129518	E2F associated phosphoprotein	Q56P03		BM036|FLJ20578|C14orf11						
EARS2	HGNC:29419	124454	ENSG00000103356	glutamyl-tRNA synthetase 2, mitochondrial	Q5JPH6		KIAA1970|MSE1|mtGlnRS						
EBAG9	HGNC:3123	9166	ENSG00000147654	estrogen receptor binding site associated antigen 9	O00559		EB9|RCAS1|PDAF						
EBF1	HGNC:3126	1879	ENSG00000164330	EBF transcription factor 1	Q9UH73		OLF1|COE1|EBF						
EBF2	HGNC:19090	64641	ENSG00000221818	EBF transcription factor 2	Q9HAK2		FLJ11500|COE2						
EBF3	HGNC:19087	253738	ENSG00000108001	EBF transcription factor 3	Q9H4W6		COE3|DKFZp667B0210						
EBF4	HGNC:29278	57593	ENSG00000088881	EBF transcription factor 4	Q9BQW3		KIAA1442|COE4|RP5-860F19.3|O/E-4						
EBI3	HGNC:3129	10148	ENSG00000105246	Epstein-Barr virus induced 3	Q14213		IL27B|IL35B						
EBLN1	HGNC:39430	340900	ENSG00000223601	endogenous Bornavirus like nucleoprotein 1	P0CF75								
EBLN2	HGNC:25493	55096	ENSG00000255423	endogenous Bornavirus like nucleoprotein 2	Q6P2I7								
EBNA1BP2	HGNC:15531	10969	ENSG00000117395	EBNA1 binding protein 2	Q99848		NOBP|EBP2|P40						
EBP	HGNC:3133	10682	ENSG00000147155	EBP cholestenol delta-isomerase	Q15125		D8D7I|CPX|CPXD|CHO2|CDPX2						
EBPL	HGNC:18061	84650	ENSG00000123179	EBP like	Q9BY08		EBRP						
ECD	HGNC:17029	11319	ENSG00000122882	ecdysoneless cell cycle regulator	O95905		hSGT1|GCR2						
ECE1	HGNC:3146	1889	ENSG00000117298	endothelin converting enzyme 1	P42892		ECE						
ECE2	HGNC:13275	9718	ENSG00000145194	endothelin converting enzyme 2	P0DPD6		KIAA0604|MGC2408						
ECEL1	HGNC:3147	9427	ENSG00000171551	endothelin converting enzyme like 1	O95672		XCE|DINE						
ECH1	HGNC:3149	1891	ENSG00000104823	enoyl-CoA hydratase 1	Q13011		HPXEL						
ECHDC1	HGNC:21489	55862	ENSG00000093144	ethylmalonyl-CoA decarboxylase 1	Q9NTX5		dJ351K20.2						
ECHDC2	HGNC:23408	55268	ENSG00000121310	enoyl-CoA hydratase domain containing 2	Q86YB7		FLJ10948						
ECHDC3	HGNC:23489	79746	ENSG00000134463	enoyl-CoA hydratase domain containing 3	Q96DC8		FLJ20909						
ECHS1	HGNC:3151	1892	ENSG00000127884	enoyl-CoA hydratase, short chain 1	P30084		SCEH						
ECI1	HGNC:2703	1632	ENSG00000167969	enoyl-CoA delta isomerase 1	P42126		DCI						
ECI2	HGNC:14601	10455	ENSG00000198721	enoyl-CoA delta isomerase 2	O75521		ACBD2|DRS1|HCA88|PECI						
ECM1	HGNC:3153	1893	ENSG00000143369	extracellular matrix protein 1	Q16610								
ECM2	HGNC:3154	1842	ENSG00000106823	extracellular matrix protein 2	O94769								
ECPAS	HGNC:29020	23392	ENSG00000136813	Ecm29 proteasome adaptor and scaffold	Q5VYK3		FLJ22036|ECM29|KIAA0368						
ECRG4	HGNC:24642	84417	ENSG00000119147	ECRG4 augurin precursor	Q9H1Z8		augurin|C2orf40						
ECSCR	HGNC:35454	641700	ENSG00000249751	endothelial cell surface expressed chemotaxis and apoptosis regulator	Q19T08		ECSM2|ARIA						
ECSIT	HGNC:29548	51295	ENSG00000130159	ECSIT signaling integrator	Q9BQ95		SITPEC						
ECT2	HGNC:3155	1894	ENSG00000114346	epithelial cell transforming 2	Q9H8V3		ARHGEF31						
ECT2L	HGNC:21118	345930	ENSG00000203734	epithelial cell transforming 2 like	Q008S8		ARHGEF32|FBXO49|LFDH|C6orf91						
EDA	HGNC:3157	1896	ENSG00000158813	ectodysplasin A	Q92838		EDA1|XLHED|HED|XHED|ED1-A1|ED1-A2|EDA-A1|EDA-A2|ED1|EDA2|ODT1						
EDA2R	HGNC:17756	60401	ENSG00000131080	ectodysplasin A2 receptor	Q9HAV5		XEDAR|EDA-A2R|EDAA2R|TNFRSF27						
EDAR	HGNC:2895	10913	ENSG00000135960	ectodysplasin A receptor	Q9UNE0		ED5|EDA3|ED1R|EDA1R|ED3|DL						
EDARADD	HGNC:14341	128178	ENSG00000186197	EDAR associated via death domain	Q8WWZ3		CR						
EDC3	HGNC:26114	80153	ENSG00000179151	enhancer of mRNA decapping 3	Q96F86		FLJ21128|hYjeF_N2-15q23|YJEFN2|LSM16|YJDC						
EDC4	HGNC:17157	23644	ENSG00000038358	enhancer of mRNA decapping 4	Q6P2E9		RCD-8|Ge-1|HEDLS						
EDDM3A	HGNC:16978	10876	ENSG00000181562	epididymal protein 3A	Q14507		HE3-ALPHA|FAM12A						
EDDM3B	HGNC:19223	64184	ENSG00000181552	epididymal protein 3B	P56851		HE3-BETA|FAM12B						
EDDM13	HGNC:53168	100506374	ENSG00000267710	epididymal protein 13	A0A1B0GTR0								
EDEM1	HGNC:18967	9695	ENSG00000134109	ER degradation enhancing alpha-mannosidase like protein 1	Q92611		KIAA0212|EDEM						
EDEM2	HGNC:15877	55741	ENSG00000088298	ER degradation enhancing alpha-mannosidase like protein 2	Q9BV94		FLJ10783|bA4204.1|C20orf49|C20orf31						
EDEM3	HGNC:16787	80267	ENSG00000116406	ER degradation enhancing alpha-mannosidase like protein 3	Q9BZQ6		C1orf22						
EDF1	HGNC:3164	8721	ENSG00000107223	endothelial differentiation related factor 1	O60869		EDF-1|CFAP280						
EDIL3	HGNC:3173	10085	ENSG00000164176	EGF like and discoidin domains 3	O43854		DEL1						
EDN1	HGNC:3176	1906	ENSG00000078401	endothelin 1	P05305		ET1						
EDN2	HGNC:3177	1907	ENSG00000127129	endothelin 2	P20800		ET2						
EDN3	HGNC:3178	1908	ENSG00000124205	endothelin 3	P14138		ET3						
EDNRA	HGNC:3179	1909	ENSG00000151617	endothelin receptor type A	P25101		ET-A|ETA-R|hET-AR						
EDNRB	HGNC:3180	1910	ENSG00000136160	endothelin receptor type B	P24530		ETB|HSCR2|HSCR						
EDRF1	HGNC:24640	26098	ENSG00000107938	erythroid differentiation regulatory factor 1	Q3B7T1		DKFZp586F1019|FLJ21617|C10orf137						
EEA1	HGNC:3185	8411	ENSG00000102189	early endosome antigen 1	Q15075		ZFYVE2						
EED	HGNC:3188	8726	ENSG00000074266	embryonic ectoderm development	O75530		WAIT-1|HEED						
EEF1A1	HGNC:3189	1915	ENSG00000156508	eukaryotic translation elongation factor 1 alpha 1	P68104		EE1A1|EF1A1|EF1alpha1|EF1A|EEF1A|LENG7						
EEF1A2	HGNC:3192	1917	ENSG00000101210	eukaryotic translation elongation factor 1 alpha 2	Q05639		EEF1AL|HS1|STNL|STN						
EEF1AKMT1	HGNC:27351	221143	ENSG00000150456	EEF1A lysine methyltransferase 1	Q8WVE0		N6AMT2						
EEF1AKMT2	HGNC:33787	399818	ENSG00000203791	EEF1A lysine methyltransferase 2	Q5JPI9		Efm4|C10orf138|METTL10						
EEF1AKMT3	HGNC:24936	25895	ENSG00000123427	EEF1A lysine methyltransferase 3	Q96AZ1		DKFZP586D0919|FAM119B|METTL21B						
EEF1AKMT4	HGNC:53611	110599564	ENSG00000284753	EEF1A lysine methyltransferase 4	P0DPD7								
EEF1B2	HGNC:3208	1933	ENSG00000114942	eukaryotic translation elongation factor 1 beta 2	P24534								
EEF1D	HGNC:3211	1936	ENSG00000104529	eukaryotic translation elongation factor 1 delta	P29692		EF-1D|FLJ20897						
EEF1E1	HGNC:3212	9521	ENSG00000124802	eukaryotic translation elongation factor 1 epsilon 1	O43324		AIMP3|P18						
EEF1G	HGNC:3213	1937	ENSG00000254772	eukaryotic translation elongation factor 1 gamma	P26641		EF1G						
EEF2	HGNC:3214	1938	ENSG00000167658	eukaryotic translation elongation factor 2	P13639		EEF-2|EF2						
EEF2K	HGNC:24615	29904	ENSG00000103319	eukaryotic elongation factor 2 kinase	O00418		eEF-2K|CaMKIII						
EEF2KMT	HGNC:32221	196483	ENSG00000118894	eukaryotic elongation factor 2 lysine methyltransferase	Q96G04		SB153|MGC19636|EFM3|FAM86A						
EEFSEC	HGNC:24614	60678	ENSG00000132394	eukaryotic elongation factor, selenocysteine-tRNA specific	P57772		SELB|EFSEC						
EEIG1	HGNC:31419	399665	ENSG00000167106	estrogen-induced osteoclastogenesis regulator 1	Q5T9C2		Eeig1|bA203J24.7|SYM-3A|C9orf132|FAM102A						
EEIG2	HGNC:27637	284611	ENSG00000162636	EEIG family member 2	Q5T8I3		DKFZp779B126|SYM-3B|FAM102B						
EEPD1	HGNC:22223	80820	ENSG00000122547	endonuclease/exonuclease/phosphatase family domain containing 1	Q7L9B9		KIAA1706						
EFCAB3	HGNC:26379	146779	ENSG00000172421	EF-hand calcium binding domain 3	Q8N7B9		FLJ25818						
EFCAB5	HGNC:24801	374786	ENSG00000176927	EF-hand calcium binding domain 5	A4FU69		FLJ46247						
EFCAB6	HGNC:24204	64800	ENSG00000186976	EF-hand calcium binding domain 6	Q5THR3		FLJ23588|DJBP|HSCBCIP1|KIAA1672|dJ185D5.1						
EFCAB7	HGNC:29379	84455	ENSG00000203965	EF-hand calcium binding domain 7	A8K855		KIAA1799|RP4-534K7.1						
EFCAB8	HGNC:34532	388795	ENSG00000215529	EF-hand calcium binding domain 8	A8MWE9								
EFCAB9	HGNC:34530	285588	ENSG00000214360	EF-hand calcium binding domain 9	A8MZ26								
EFCAB10	HGNC:34531	100130771	ENSG00000185055	EF-hand calcium binding domain 10	A6NFE3								
EFCAB11	HGNC:20357	90141	ENSG00000140025	EF-hand calcium binding domain 11	Q9BUY7		C14orf143						
EFCAB12	HGNC:28061	90288	ENSG00000172771	EF-hand calcium binding domain 12	Q6NXP0		C3orf25						
EFCAB13	HGNC:26864	124989	ENSG00000178852	EF-hand calcium binding domain 13	Q8IY85		FLJ40342|C17orf57						
EFCAB14	HGNC:29051	9813	ENSG00000159658	EF-hand calcium binding domain 14	O75071		KIAA0494						
EFCC1	HGNC:25692	79825	ENSG00000114654	EF-hand and coiled-coil domain containing 1	Q9HA90		FLJ12057|C3orf73|CCDC48						
EFEMP1	HGNC:3218	2202	ENSG00000115380	EGF-like fibulin extracellular matrix protein 1	Q12805		S1-5|FBLN3|MTLV|DHRD|FBNL						
EFEMP2	HGNC:3219	30008	ENSG00000172638	EGF-like fibulin extracellular matrix protein 2	O95967		FBLN4|UPH1						
EFHB	HGNC:26330	151651	ENSG00000163576	EF-hand domain family member B	Q8N7U6		FLJ25200|CFAP21						
EFHC1	HGNC:16406	114327	ENSG00000096093	EF-hand domain containing 1	Q5JVL4		FLJ10466|RIB72|POC9|EJM1|EJM						
EFHC2	HGNC:26233	80258	ENSG00000183690	EF-hand domain containing 2	Q5JST6		FLJ22843|MRX74						
EFHD1	HGNC:29556	80303	ENSG00000115468	EF-hand domain family member D1	Q9BUP0		FLJ13612						
EFHD2	HGNC:28670	79180	ENSG00000142634	EF-hand domain family member D2	Q96C19		MGC4342						
EFL1	HGNC:25789	79631	ENSG00000140598	elongation factor like GTPase 1	Q7Z2Z2		FLJ13119|FAM42A|HsT19294|RIA1|EFTUD1						
EFNA1	HGNC:3221	1942	ENSG00000169242	ephrin A1	P20827		LERK1|ECKLG|GMAN|TNFAIP4|EPLG1						
EFNA2	HGNC:3222	1943	ENSG00000099617	ephrin A2	O43921		ELF-1|LERK6|EPLG6						
EFNA3	HGNC:3223	1944	ENSG00000143590	ephrin A3	P52797		LERK3|Ehk1-L|EPLG3						
EFNA4	HGNC:3224	1945	ENSG00000243364	ephrin A4	P52798		LERK4|EPLG4						
EFNA5	HGNC:3225	1946	ENSG00000184349	ephrin A5	P52803		AF1|LERK7|EPLG7						
EFNB1	HGNC:3226	1947	ENSG00000090776	ephrin B1	P98172		LERK2|Elk-L|EPLG2|CFNS						
EFNB2	HGNC:3227	1948	ENSG00000125266	ephrin B2	P52799		LERK5|Htk-L|HTKL|MGC126226|MGC126227|MGC126228|EPLG5						
EFNB3	HGNC:3228	1949	ENSG00000108947	ephrin B3	Q15768		LERK-8|EPLG8						
EFR3A	HGNC:28970	23167	ENSG00000132294	EFR3 homolog A	Q14156		KIAA0143						
EFR3B	HGNC:29155	22979	ENSG00000084710	EFR3 homolog B	Q9Y2G0		FLJ37871|KIAA0953						
EFS	HGNC:16898	10278	ENSG00000100842	embryonal Fyn-associated substrate	O43281		EFS2|EFS1|HEFS|SIN|CASS3						
EFTUD2	HGNC:30858	9343	ENSG00000108883	elongation factor Tu GTP binding domain containing 2	Q15029		U5-116KD|Snrp116|Snu114|SNRNP116						
EGF	HGNC:3229	1950	ENSG00000138798	epidermal growth factor	P01133								
EGFL6	HGNC:3235	25975	ENSG00000198759	EGF like domain multiple 6	Q8IUX8		MAEG						
EGFL7	HGNC:20594	51162	ENSG00000172889	EGF like domain multiple 7	Q9UHF1		ZNEU1						
EGFL8	HGNC:13944	80864	ENSG00000241404	EGF like domain multiple 8	Q99944		NG3|C6orf8						
EGFLAM	HGNC:26810	133584	ENSG00000164318	EGF like, fibronectin type III and laminin G domains	Q63HQ2		FLJ39155|AGRINL|AGRNL|PIKA						
EGFR	HGNC:3236	1956	ENSG00000146648	epidermal growth factor receptor	P00533		ERBB1|ERRP|ERBB						
EGLN1	HGNC:1232	54583	ENSG00000135766	egl-9 family hypoxia inducible factor 1	Q9GZT9		SM-20|PHD2|ZMYND6|HIFPH2|C1orf12						
EGLN2	HGNC:14660	112398	ENSG00000269858	egl-9 family hypoxia inducible factor 2	Q96KS0		PHD1|HIFPH1						
EGLN3	HGNC:14661	112399	ENSG00000129521	egl-9 family hypoxia inducible factor 3	Q9H6Z9		PHD3|HIFPH3						
EGR1	HGNC:3238	1958	ENSG00000120738	early growth response 1	P18146		225|TIS8|AT225|G0S30|NGFI-A|ZIF268|KROX-24|ZIF-268						
EGR2	HGNC:3239	1959	ENSG00000122877	early growth response 2	P11161		KROX20						
EGR3	HGNC:3240	1960	ENSG00000179388	early growth response 3	Q06889		PILOT						
EGR4	HGNC:3241	1961	ENSG00000135625	early growth response 4	Q05215		NGFI-C|PAT133						
EHBP1	HGNC:29144	23301	ENSG00000115504	EH domain binding protein 1	Q8NDI1		KIAA0903|NACSIN						
EHBP1L1	HGNC:30682	254102	ENSG00000173442	EH domain binding protein 1 like 1	Q8N3D4		DKFZp762C186|TANGERIN						
EHD1	HGNC:3242	10938	ENSG00000110047	EH domain containing 1	Q9H4M9		H-PAST|HPAST1|FLJ42622|FLJ44618|PAST1						
EHD2	HGNC:3243	30846	ENSG00000024422	EH domain containing 2	Q9NZN4		PAST2						
EHD3	HGNC:3244	30845	ENSG00000013016	EH domain containing 3	Q9NZN3		PAST3						
EHD4	HGNC:3245	30844	ENSG00000103966	EH domain containing 4	Q9H223		PAST4						
EHF	HGNC:3246	26298	ENSG00000135373	ETS homologous factor	Q9NZC4		ESE3|ESEJ						
EHHADH	HGNC:3247	1962	ENSG00000113790	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase	Q08426		ECHD						
EHMT1	HGNC:24650	79813	ENSG00000181090	euchromatic histone lysine methyltransferase 1	Q9H9B1		Eu-HMTase1|FLJ12879|KIAA1876|bA188C12.1|KMT1D|FLJ40292|GLP|EHMT1-IT1						
EHMT2	HGNC:14129	10919	ENSG00000204371	euchromatic histone lysine methyltransferase 2	Q96KQ7		G9A|Em:AF134726.3|NG36/G9a|KMT1C|C6orf30|BAT8						
EI24	HGNC:13276	9538	ENSG00000149547	EI24 autophagy associated transmembrane protein	O14681		PIG8|TP53I8|EPG4						
EID1	HGNC:1191	23741	ENSG00000255302	EP300 interacting inhibitor of differentiation 1	Q9Y6B2		EID-1|C15orf3|CRI1						
EID2	HGNC:28292	163126	ENSG00000176396	EP300 interacting inhibitor of differentiation 2	Q8N6I1		EID-2|MGC20452|CRI2						
EID2B	HGNC:26796	126272	ENSG00000176401	EP300 interacting inhibitor of differentiation 2B	Q96D98		EID-3|FLJ38944						
EID3	HGNC:32961	493861	ENSG00000255150	EP300 interacting inhibitor of differentiation 3	Q8N140		FLJ25832|NSMCE4B|NSE4B						
EIF1	HGNC:3249	10209	ENSG00000173812	eukaryotic translation initiation factor 1	P41567		EIF-1|ISO1|A121|SUI1|EIF1A						
EIF1AD	HGNC:28147	84285	ENSG00000175376	eukaryotic translation initiation factor 1A domain containing	Q8N9N8		MGC11102|haponin						
EIF1AX	HGNC:3250	1964	ENSG00000173674	eukaryotic translation initiation factor 1A X-linked	P47813		eIF-1A|eIF-4C|EIF4C|EIF1A						
EIF1AY	HGNC:3252	9086	ENSG00000198692	eukaryotic translation initiation factor 1A Y-linked	O14602								
EIF1B	HGNC:30792	10289	ENSG00000114784	eukaryotic translation initiation factor 1B	O60739		GC20						
EIF2A	HGNC:3254	83939	ENSG00000144895	eukaryotic translation initiation factor 2A	Q9BY44		EIF-2A						
EIF2AK1	HGNC:24921	27102	ENSG00000086232	eukaryotic translation initiation factor 2 alpha kinase 1	Q9BQI3		HRI|KIAA1369|hHRI|HCR						
EIF2AK2	HGNC:9437	5610	ENSG00000055332	eukaryotic translation initiation factor 2 alpha kinase 2	P19525		PKR|PPP1R83|PRKR						
EIF2AK3	HGNC:3255	9451	ENSG00000172071	eukaryotic translation initiation factor 2 alpha kinase 3	Q9NZJ5		PEK|PERK						
EIF2AK4	HGNC:19687	440275	ENSG00000128829	eukaryotic translation initiation factor 2 alpha kinase 4	Q9P2K8		GCN2|KIAA1338						
EIF2B1	HGNC:3257	1967	ENSG00000111361	eukaryotic translation initiation factor 2B subunit alpha	Q14232		EIF-2Balpha|EIF-2B|EIF2BA|EIF2Balpha|EIF2B						
EIF2B2	HGNC:3258	8892	ENSG00000119718	eukaryotic translation initiation factor 2B subunit beta	P49770		EIF2B|EIF-2Bbeta|EIF2Bbeta						
EIF2B3	HGNC:3259	8891	ENSG00000070785	eukaryotic translation initiation factor 2B subunit gamma	Q9NR50		EIF2Bgamma|EIF-2B						
EIF2B4	HGNC:3260	8890	ENSG00000115211	eukaryotic translation initiation factor 2B subunit delta	Q9UI10		EIF2Bdelta|EIF-2B|DKFZP586J0119|EIF2B						
EIF2B5	HGNC:3261	8893	ENSG00000145191	eukaryotic translation initiation factor 2B subunit epsilon	Q13144		EIF2Bepsilon|EIF-2B						
EIF2D	HGNC:6583	1939	ENSG00000143486	eukaryotic translation initiation factor 2D	P41214		LGTN						
EIF2S1	HGNC:3265	1965	ENSG00000134001	eukaryotic translation initiation factor 2 subunit alpha	P05198		EIF-2alpha|EIF2A|EIF2						
EIF2S2	HGNC:3266	8894	ENSG00000125977	eukaryotic translation initiation factor 2 subunit beta	P20042		EIF2beta|PPP1R67|EIF2						
EIF2S3	HGNC:3267	1968	ENSG00000130741	eukaryotic translation initiation factor 2 subunit gamma	P41091		EIF2gamma|EIF2G						
EIF2S3B	HGNC:43863	255308	ENSG00000180574	eukaryotic translation initiation factor 2 subunit gamma B	Q2VIR3		eIF2gA|eIF-2-gamma2						
EIF3A	HGNC:3271	8661	ENSG00000107581	eukaryotic translation initiation factor 3 subunit A	Q14152		eIF3-theta|eIF3-p170|KIAA0139|TIF32|EIF3|EIF3S10						
EIF3B	HGNC:3280	8662	ENSG00000106263	eukaryotic translation initiation factor 3 subunit B	P55884		PRT1|EIF3S9						
EIF3C	HGNC:3279	8663	ENSG00000184110	eukaryotic translation initiation factor 3 subunit C	Q99613		eIF3-p110|EIF3S8						
EIF3CL	HGNC:26347	728689	ENSG00000205609	eukaryotic translation initiation factor 3 subunit C like	B5ME19								
EIF3D	HGNC:3278	8664	ENSG00000100353	eukaryotic translation initiation factor 3 subunit D	O15371		eIF3-p66|eIF3-zeta|EIF3S7						
EIF3E	HGNC:3277	3646	ENSG00000104408	eukaryotic translation initiation factor 3 subunit E	P60228		eIF3-p48|INT6|EIF3S6						
EIF3F	HGNC:3275	8665	ENSG00000175390	eukaryotic translation initiation factor 3 subunit F	O00303		eIF3-epsilon|eIF3-p47|EIF3S5						
EIF3G	HGNC:3274	8666	ENSG00000130811	eukaryotic translation initiation factor 3 subunit G	O75821		eIF3-delta|eIF3-p44|EIF3S4						
EIF3H	HGNC:3273	8667	ENSG00000147677	eukaryotic translation initiation factor 3 subunit H	O15372		eIF3-gamma|eIF3-p40|EIF3S3						
EIF3I	HGNC:3272	8668	ENSG00000084623	eukaryotic translation initiation factor 3 subunit I	Q13347		TRIP-1|eIF3-beta|eIF3-p36|EIF3S2						
EIF3J	HGNC:3270	8669	ENSG00000104131	eukaryotic translation initiation factor 3 subunit J	O75822		eIF3-p35|eIF3-alpha|EIF3S1						
EIF3K	HGNC:24656	27335	ENSG00000178982	eukaryotic translation initiation factor 3 subunit K	Q9UBQ5		PRO1474|HSPC029|PTD001|PLAC-24|M9|ARG134|EIF3S12						
EIF3L	HGNC:18138	51386	ENSG00000100129	eukaryotic translation initiation factor 3 subunit L	Q9Y262		HSPC021|HSPC025|EIF3S11|EIF3S6IP|EIF3EIP						
EIF3M	HGNC:24460	10480	ENSG00000149100	eukaryotic translation initiation factor 3 subunit M	Q7L2H7		hfl-B5|FLJ29030|GA17|TANGO7|PCID1						
EIF4A1	HGNC:3282	1973	ENSG00000161960	eukaryotic translation initiation factor 4A1	P60842		DDX2A|EIF-4A|EIF4A						
EIF4A2	HGNC:3284	1974	ENSG00000156976	eukaryotic translation initiation factor 4A2	Q14240		DDX2B|EIF4A|BM-010|EIF4F						
EIF4A3	HGNC:18683	9775	ENSG00000141543	eukaryotic translation initiation factor 4A3	P38919		KIAA0111|EIF4AIII|Fal1|DDX48						
EIF4B	HGNC:3285	1975	ENSG00000063046	eukaryotic translation initiation factor 4B	P23588								
EIF4E	HGNC:3287	1977	ENSG00000151247	eukaryotic translation initiation factor 4E	P06730		EIF4E1|EIF4EL1|EIF4F						
EIF4E1B	HGNC:33179	253314	ENSG00000175766	eukaryotic translation initiation factor 4E family member 1B	A6NMX2		FLJ36951						
EIF4E2	HGNC:3293	9470	ENSG00000135930	eukaryotic translation initiation factor 4E family member 2	O60573		IF4e|4EHP|EIF4EL3						
EIF4E3	HGNC:31837	317649	ENSG00000163412	eukaryotic translation initiation factor 4E family member 3	Q8N5X7		MGC39820						
EIF4EBP1	HGNC:3288	1978	ENSG00000187840	eukaryotic translation initiation factor 4E binding protein 1	Q13541		PHAS-I|4E-BP1						
EIF4EBP2	HGNC:3289	1979	ENSG00000148730	eukaryotic translation initiation factor 4E binding protein 2	Q13542								
EIF4EBP3	HGNC:3290	8637	ENSG00000243056	eukaryotic translation initiation factor 4E binding protein 3	O60516		4E-BP3						
EIF4ENIF1	HGNC:16687	56478	ENSG00000184708	eukaryotic translation initiation factor 4E nuclear import factor 1	Q9NRA8		4E-T|FLJ21601|Clast4|2610509L04Rik						
EIF4G1	HGNC:3296	1981	ENSG00000114867	eukaryotic translation initiation factor 4 gamma 1	Q04637		p220|PARK18|EIF4G|EIF4F						
EIF4G2	HGNC:3297	1982	ENSG00000110321	eukaryotic translation initiation factor 4 gamma 2	P78344		DAP5|NAT1|p97						
EIF4G3	HGNC:3298	8672	ENSG00000075151	eukaryotic translation initiation factor 4 gamma 3	O43432		eIF4GII						
EIF4H	HGNC:12741	7458	ENSG00000106682	eukaryotic translation initiation factor 4H	Q15056		WSCR1|KIAA0038|WBSCR1						
EIF5	HGNC:3299	1983	ENSG00000100664	eukaryotic translation initiation factor 5	P55010								
EIF5A	HGNC:3300	1984	ENSG00000132507	eukaryotic translation initiation factor 5A	P63241		eIF-4D|EIF5A1|EIF-5A|MGC99547|MGC104255						
EIF5A2	HGNC:3301	56648	ENSG00000163577	eukaryotic translation initiation factor 5A2	Q9GZV4								
EIF5AL1	HGNC:17419	143244	ENSG00000253626	eukaryotic translation initiation factor 5A like 1	Q6IS14		bA342M3.3|EIF5AP1						
